donor_id,name,age,gender,blood_group,zone,latitude,longitude,phone_number,total_donations,last_donation_date,days_since_last_donation,donation_frequency_days,availability_status,eligible_to_donate,responded_last_emergency,geo_cluster
DNR01182,Neha Sharma,27,Male,O+,Zone_D_Cottage_Hospital,8.460322,76.847975,9669474377,2,2026-07-12,4.0,179.0,Available,0,0,3
DNR01183,Farhan Menon,38,Male,O+,Zone_E_Community_Clinic,8.502665,77.081037,9728268579,2,2025-04-29,443.0,233.0,Available,1,1,2
DNR01184,Priya Jain,41,Male,B+,Zone_E_Community_Clinic,8.403533,76.787667,9290269669,5,2024-05-08,799.0,70.0,Available,1,1,3
DNR01185,Fatima Panicker,29,Male,B-,Zone_B_Medical_College,8.571137,76.882363,9975361748,8,2024-06-28,748.0,146.0,Available,1,1,4
DNR01186,Ishaan Kumar,40,Male,O+,Zone_D_Cottage_Hospital,8.498666,76.921701,9744831376,5,2024-09-11,673.0,60.0,Available,1,1,3
DNR01187,Lakshmi Yadav,42,Female,B+,Zone_C_City_Hospital,8.5514,76.861109,9513028367,2,2025-02-15,516.0,95.0,Not Available,1,1,1
DNR01188,Sunil Chandran,43,Male,A+,Zone_B_Medical_College,8.52846,76.849206,9527209652,3,2025-10-09,280.0,152.0,Available,1,1,1
DNR01189,Amit Verma,31,Male,O+,Zone_D_Cottage_Hospital,8.5119,76.834015,9243206913,4,2024-04-13,824.0,71.0,Available,1,1,1
DNR01190,Ishaan Fernandes,45,Male,O+,Zone_E_Community_Clinic,8.354649,76.96502,9903617229,6,2024-07-30,716.0,98.0,Available,1,1,2
DNR01191,Neha Verma,25,Male,B+,Zone_E_Community_Clinic,8.481772,76.946266,9437059145,5,2024-02-16,881.0,92.0,Available,1,1,3
DNR01192,Ayesha Pandey,20,Male,AB+,Zone_E_Community_Clinic,8.46117,77.100353,9333369794,6,2024-10-07,647.0,81.0,Available,1,1,2
DNR01193,Aadhya Iyer,33,Female,O+,Zone_E_Community_Clinic,8.577959,77.088776,9412007357,4,2024-07-15,731.0,94.0,Available,1,1,0
DNR01194,Zara Sheikh,43,Male,O+,Zone_B_Medical_College,8.637571,77.001547,9798024936,4,2024-07-19,727.0,107.0,Available,1,1,0
DNR01195,Diya Mathew,28,Male,AB-,Zone_E_Community_Clinic,8.431568,76.960239,9783841942,4,2024-08-05,710.0,136.0,Temporarily Unavailable,1,1,2
DNR01196,Rahul Krishnan,41,Female,O+,Zone_A_General_Hospital,8.525513,76.870199,9478212463,3,2024-05-28,779.0,72.0,Not Available,1,1,1
DNR01197,Nisha Joseph,51,Male,O+,Zone_E_Community_Clinic,8.503026,76.941086,9816354624,3,2024-12-09,584.0,165.0,Available,1,1,3
DNR01198,Ayesha Fernandes,37,Male,O+,Zone_E_Community_Clinic,8.569605,77.063333,9553533911,6,2025-09-27,292.0,172.0,Available,1,0,0
DNR01199,Jacob Nair,33,Male,O+,Zone_E_Community_Clinic,8.410043,76.851936,9127135757,2,2026-03-29,109.0,152.0,Not Available,1,1,3
DNR01200,Ramesh Sharma,28,Female,B-,Zone_A_General_Hospital,8.604799,76.917184,9160778918,3,2024-08-29,686.0,229.0,Available,1,1,4
DNR01201,Aadhya Gupta,29,Male,O-,Zone_B_Medical_College,8.495072,76.88729,9833784779,8,2025-09-26,293.0,95.0,Available,1,1,3
DNR01202,Riya Sharma,38,Female,O+,Zone_A_General_Hospital,8.514988,76.929338,9942197348,1,2024-08-08,707.0,,Temporarily Unavailable,1,0,3
DNR01203,Anika Iyer,32,Female,O+,Zone_E_Community_Clinic,8.463478,76.940808,9485132332,8,2026-06-13,33.0,195.0,Available,0,1,3
DNR01204,Maria Thomas,19,Male,AB+,Zone_A_General_Hospital,8.478985,76.950449,9825340529,3,2024-10-24,630.0,172.0,Available,1,1,3
DNR01205,Farhan Varghese,54,Male,O+,Zone_B_Medical_College,8.579047,76.86397,9794839215,4,2024-06-16,760.0,129.0,Temporarily Unavailable,1,0,4
DNR01206,Nisha Ahmed,20,Female,AB-,Zone_B_Medical_College,8.519749,77.056861,9942143413,7,2025-02-08,523.0,99.0,Available,1,1,0
DNR01207,Thomas Bose,18,Female,O+,Zone_C_City_Hospital,8.535066,76.991545,9813494536,1,2024-08-06,709.0,,Temporarily Unavailable,1,1,0
DNR01208,Vihaan Jain,25,Male,O+,Zone_D_Cottage_Hospital,8.566827,77.07748,9547284589,7,2025-06-15,396.0,121.0,Temporarily Unavailable,1,1,0
DNR01209,Thomas Naidu,26,Female,O+,Zone_C_City_Hospital,8.518117,76.946317,9157769665,6,2024-12-28,565.0,64.0,Not Available,1,1,0
DNR01210,Aarav Pandey,46,Male,O+,Zone_C_City_Hospital,8.493747,77.004182,9766323040,9,2025-12-21,207.0,88.0,Available,1,1,2
DNR01211,George Mishra,24,Male,B-,Zone_D_Cottage_Hospital,8.552837,76.766577,9342180853,4,2024-03-19,849.0,165.0,Not Available,1,1,1
DNR01212,Jose Rao,22,Male,A+,Zone_C_City_Hospital,8.458875,77.072284,9731773948,7,2024-06-03,773.0,135.0,Available,1,1,2
DNR01213,Shreya Pandey,29,Female,A+,Zone_E_Community_Clinic,8.548423,76.939807,9933381221,4,2025-12-27,201.0,112.0,Available,1,1,0
DNR01214,Imran Iyer,33,Male,A+,Zone_C_City_Hospital,8.437474,77.094114,9290509600,1,2025-04-13,459.0,,Temporarily Unavailable,1,1,2
DNR01215,Zara Pillai,44,Male,O+,Zone_B_Medical_College,8.533783,76.906175,9889285590,10,2026-01-20,177.0,126.0,Temporarily Unavailable,1,0,4
DNR01216,Neha Kumar,32,Female,A+,Zone_D_Cottage_Hospital,8.525799,76.932668,9560106760,3,2026-06-05,41.0,179.0,Temporarily Unavailable,0,0,3
DNR01217,Saanvi Varghese,18,Male,O+,Zone_C_City_Hospital,8.52854,76.972477,9239657875,0,,,,Temporarily Unavailable,1,1,0
DNR01218,Ananya Panicker,24,Male,A-,Zone_C_City_Hospital,8.499838,76.95579,9454939091,7,2026-07-11,5.0,60.0,Available,0,0,3
DNR01219,Ravi Krishnan,29,Female,O+,Zone_B_Medical_College,8.547702,76.866983,9265037749,4,2026-06-06,40.0,128.0,Available,0,0,1
DNR01220,Elizabeth Khan,26,Female,A+,Zone_E_Community_Clinic,8.488941,76.978401,9930712117,2,2026-05-25,52.0,134.0,Available,0,0,2
DNR01221,Elizabeth Rao,34,Female,O+,Zone_E_Community_Clinic,8.49312,77.002308,9810699207,4,2024-03-05,863.0,90.0,Available,1,0,2
DNR01222,Sneha Joseph,18,Male,A+,Zone_E_Community_Clinic,8.562549,76.95886,9484491474,5,2024-12-30,563.0,70.0,Available,1,1,0
DNR01223,Arjun Bose,30,Female,AB+,Zone_C_City_Hospital,8.47565,76.939659,9336182414,6,2025-01-24,538.0,94.0,Available,1,1,3
DNR01224,Diya Mathew,34,Female,O+,Zone_A_General_Hospital,8.573077,77.000707,9642390322,5,2024-05-02,805.0,139.0,Temporarily Unavailable,1,0,0
DNR01225,Ananya Fernandes,19,Female,A+,Zone_E_Community_Clinic,8.546,77.042351,9533165776,4,2025-01-13,549.0,144.0,Available,1,1,0
DNR01226,Sai Sheikh,31,Male,A+,Zone_B_Medical_College,8.498322,76.80522,9812249975,6,2025-12-10,218.0,79.0,Available,1,1,1
DNR01227,Amit Khan,30,Male,AB+,Zone_C_City_Hospital,8.553465,76.977454,9334553833,3,2025-09-19,300.0,127.0,Not Available,1,0,0
DNR01228,Sara Chandran,34,Female,B+,Zone_E_Community_Clinic,8.466163,76.951687,9702728525,1,2025-03-17,486.0,,Available,1,0,3
DNR01229,Maria Mishra,18,Female,O+,Zone_A_General_Hospital,8.53606,76.806803,9818267208,5,2026-03-21,117.0,131.0,Available,1,1,1
DNR01230,Vikram Thomas,58,Female,A+,Zone_B_Medical_College,8.657466,77.016939,9758956535,4,2024-09-27,657.0,85.0,Available,1,0,0
DNR01231,Jose Chandran,32,Female,A+,Zone_B_Medical_College,8.590966,76.830593,9832883943,3,2026-06-06,40.0,142.0,Temporarily Unavailable,0,1,1
DNR01232,Jessy Khan,32,Male,O+,Zone_D_Cottage_Hospital,8.462134,76.944081,9221734439,3,2024-04-22,815.0,133.0,Available,1,1,3
DNR01233,Ramesh Gupta,34,Male,AB+,Zone_E_Community_Clinic,8.590818,76.992472,9403685324,4,2024-07-05,741.0,125.0,Available,1,0,0
DNR01234,Vivaan Jain,32,Female,O+,Zone_E_Community_Clinic,8.455064,76.896463,9927311980,3,2024-03-27,841.0,95.0,Temporarily Unavailable,1,1,3
DNR01235,Suresh Mathew,29,Female,O+,Zone_E_Community_Clinic,8.533553,77.015338,9622702576,5,2025-04-16,456.0,135.0,Available,1,1,0
DNR01236,Aditya Verma,18,Male,A+,Zone_B_Medical_College,8.542328,76.991992,9651790232,3,2025-08-22,328.0,143.0,Available,1,1,0
DNR01237,Sai Kumar,38,Male,AB-,Zone_B_Medical_College,8.552271,76.939294,9677646075,10,2024-05-16,791.0,79.0,Available,1,1,0
DNR01238,Shreya Nair,28,Other,O+,Zone_A_General_Hospital,8.483495,77.007455,9819766863,8,2025-12-13,215.0,120.0,Not Available,1,0,2
DNR01239,Muhammad Mishra,32,Male,B+,Zone_B_Medical_College,8.511553,77.007023,9835948208,6,2024-02-12,885.0,92.0,Available,1,0,0
DNR01240,Deepak Sen,25,Male,A+,Zone_A_General_Hospital,8.561911,76.881728,9677409188,3,2025-12-18,210.0,123.0,Available,1,0,4
DNR01241,Alice Krishnan,22,Female,O+,Zone_D_Cottage_Hospital,8.444087,76.799334,9976983301,3,2024-09-22,662.0,148.0,Temporarily Unavailable,1,0,1
DNR01242,Arjun Pandey,37,Female,A+,Zone_B_Medical_College,8.488945,76.997896,9593089342,4,2026-06-22,24.0,152.0,Available,0,1,2
DNR01243,Ayesha Khan,32,Male,O+,Zone_A_General_Hospital,8.531814,77.027651,9178649475,4,2026-04-18,89.0,147.0,Available,0,0,0
DNR01244,Vihaan Reddy,43,Female,AB+,Zone_C_City_Hospital,8.489852,76.90187,9175636616,4,2024-12-22,571.0,144.0,Not Available,1,0,3
DNR01245,Swati Sen,37,Female,B+,Zone_B_Medical_College,8.594368,76.780656,9537692362,1,2025-10-25,264.0,,Not Available,1,1,1
DNR01246,Ramesh Thomas,40,Male,O+,Zone_D_Cottage_Hospital,8.609909,76.933143,9439736473,3,2025-04-29,443.0,110.0,Available,1,1,4
DNR01247,Vivaan Ahmed,32,Male,B+,Zone_A_General_Hospital,8.597117,76.964716,9106333920,3,2025-01-15,547.0,60.0,Available,1,1,0
DNR01248,Ali Pandey,25,Male,O+,Zone_E_Community_Clinic,8.566636,77.018986,9911706504,6,2026-05-13,64.0,82.0,Temporarily Unavailable,0,1,0
DNR01249,Farhan Panicker,46,Male,O+,Zone_A_General_Hospital,8.56065,76.966011,9852566344,0,,,,Available,1,1,0
DNR01250,Steven Pillai,26,Female,O+,Zone_C_City_Hospital,8.693669,77.086667,9213962171,6,2025-02-17,514.0,105.0,Available,1,1,0
DNR01251,Anika Bose,32,Male,B+,Zone_C_City_Hospital,8.44159,77.009171,9192884274,4,2024-11-02,621.0,87.0,Available,1,1,2
DNR01252,Anika Mishra,25,Female,O+,Zone_D_Cottage_Hospital,8.536653,76.776362,9524249629,4,2025-06-21,390.0,148.0,Available,1,1,1
DNR01253,Maria Naidu,41,Male,B+,Zone_A_General_Hospital,8.465531,76.888717,9267851051,5,2025-03-18,485.0,72.0,Available,1,1,3
DNR01254,Shreya Das,38,Male,O+,Zone_B_Medical_College,8.597429,76.863771,9519825069,6,2024-06-12,764.0,60.0,Temporarily Unavailable,1,1,4
DNR01255,Thomas Bose,32,Male,O+,Zone_E_Community_Clinic,8.548575,76.918712,9780801356,7,2025-09-17,302.0,150.0,Available,1,1,4
DNR01256,Rohan Verma,39,Male,A+,Zone_C_City_Hospital,8.383456,76.942557,9694342064,2,2026-07-05,11.0,60.0,Available,0,1,3
DNR01257,George Varghese,39,Female,A+,Zone_B_Medical_College,8.534203,76.897709,9144853569,1,2026-03-12,126.0,,Not Available,1,0,4
DNR01258,Aarav Panicker,27,Male,B-,Zone_E_Community_Clinic,8.505678,77.077307,9676762622,6,2025-06-08,403.0,60.0,Available,1,1,2
DNR01259,Nisha Pillai,18,Male,AB-,Zone_C_City_Hospital,8.494467,76.963145,9903477338,2,2025-12-13,215.0,71.0,Not Available,1,0,3
DNR01260,Farhan Yadav,30,Male,A-,Zone_C_City_Hospital,8.445531,76.913401,9543084388,3,2025-12-12,216.0,126.0,Not Available,1,0,3
DNR01261,Anna Rao,25,Male,B+,Zone_E_Community_Clinic,8.569258,77.022179,9272823429,5,2026-02-21,145.0,108.0,Temporarily Unavailable,1,1,0
DNR01262,Diya Das,46,Female,AB+,Zone_E_Community_Clinic,8.335684,76.977082,9371379423,5,2024-03-14,854.0,60.0,Not Available,1,1,2
DNR01263,Aadhya Kumar,47,Male,O+,Zone_B_Medical_College,8.607284,76.919561,9958628444,2,2024-08-28,687.0,109.0,Available,1,1,4
DNR01264,Swati Chatterjee,39,Male,O+,Zone_A_General_Hospital,8.528568,76.835887,9906425007,7,2024-02-26,871.0,187.0,Available,1,1,1
DNR01265,Elizabeth Varghese,35,Female,O+,Zone_D_Cottage_Hospital,8.419064,76.878912,9690197884,6,2024-09-24,660.0,127.0,Available,1,1,3
DNR01266,Arjun Verma,30,Male,A+,Zone_A_General_Hospital,8.540287,76.943783,9205444031,4,2025-11-02,256.0,121.0,Available,1,1,0
DNR01267,Aadhya Pandey,33,Female,AB+,Zone_E_Community_Clinic,8.514914,76.971716,9455248480,3,2025-03-05,498.0,126.0,Available,1,1,0
DNR01268,Vikram Sharma,32,Male,A+,Zone_B_Medical_College,8.657819,76.844321,9406163675,5,2026-04-05,102.0,166.0,Temporarily Unavailable,1,1,4
DNR01269,Radha Pillai,36,Female,A+,Zone_B_Medical_College,8.51317,76.857033,9621689527,3,2025-08-25,325.0,164.0,Available,1,1,1
DNR01270,Manoj Khan,18,Male,A+,Zone_E_Community_Clinic,8.448735,77.052458,9428216558,6,2024-09-09,675.0,92.0,Available,1,1,2
DNR01271,Fatima Panicker,18,Female,O+,Zone_B_Medical_College,8.455896,76.958765,9708663326,6,2024-12-14,579.0,132.0,Available,1,1,2
DNR01272,Suresh Bose,26,Male,B+,Zone_C_City_Hospital,8.537016,76.896521,9281075299,5,2025-05-04,438.0,171.0,Temporarily Unavailable,1,1,4
DNR01273,Aarav Khan,31,Male,AB-,Zone_B_Medical_College,8.601664,76.902343,9337861414,3,2024-05-03,804.0,76.0,Temporarily Unavailable,1,1,4
DNR01274,Ayesha Pandey,33,Female,O+,Zone_D_Cottage_Hospital,8.49854,76.894065,9485995156,4,2025-10-06,283.0,91.0,Available,1,0,3
DNR01275,Ishaan Naidu,33,Female,O+,Zone_C_City_Hospital,8.474539,76.891316,9615346649,3,2024-01-30,898.0,79.0,Available,1,0,3
DNR01276,Ravi Thomas,40,Female,A+,Zone_C_City_Hospital,8.506504,77.037849,9427997841,3,2024-05-14,793.0,97.0,Temporarily Unavailable,1,0,0
DNR01277,Pooja Varghese,36,Female,O+,Zone_A_General_Hospital,8.482821,76.876849,9793155758,3,2026-01-18,179.0,66.0,Not Available,1,0,3
DNR01278,Lakshmi Pillai,36,Female,AB+,Zone_C_City_Hospital,8.461185,76.939702,9987387141,4,2024-02-18,879.0,111.0,Available,1,1,3
DNR01279,Ishaan Yadav,50,Male,B+,Zone_E_Community_Clinic,8.456633,76.921686,9382646055,1,2025-12-27,201.0,,Temporarily Unavailable,1,0,3
DNR01280,Imran Yadav,18,Male,AB-,Zone_A_General_Hospital,8.486633,76.912623,9180960086,5,2024-07-02,744.0,168.0,Available,1,1,3
DNR01281,Anna Nair,22,Male,O+,Zone_E_Community_Clinic,8.467088,77.039289,9133494547,3,2024-10-08,646.0,99.0,Temporarily Unavailable,1,1,2
DNR01282,Maria Panicker,46,Female,B+,Zone_E_Community_Clinic,8.550354,77.003124,9535009817,0,,,,Available,1,1,0
DNR01283,Nida Panicker,33,Male,A+,Zone_B_Medical_College,8.497651,76.851276,9692269551,2,2026-06-09,37.0,81.0,Available,0,1,1
DNR01284,Riya Varghese,18,Female,AB+,Zone_E_Community_Clinic,8.455127,76.967054,9802128517,6,2025-03-20,483.0,103.0,Not Available,1,1,2
DNR01285,Nida Sharma,38,Male,B+,Zone_C_City_Hospital,8.425969,76.9469,9339773681,5,2025-06-10,401.0,111.0,Temporarily Unavailable,1,1,3
DNR01286,Anna Mishra,24,Male,O+,Zone_E_Community_Clinic,8.615539,76.932463,9412457968,3,2024-06-26,750.0,99.0,Available,1,1,4
DNR01287,Ishaan Thomas,18,Male,B+,Zone_E_Community_Clinic,8.474786,77.013791,9197231642,1,2025-02-09,522.0,,Not Available,1,0,2
DNR01288,Anil Sheikh,41,Other,B+,Zone_E_Community_Clinic,8.363717,76.943149,9811545609,6,2026-07-06,10.0,120.0,Temporarily Unavailable,0,0,2
DNR01289,Meera Chatterjee,32,Male,AB+,Zone_E_Community_Clinic,8.467281,76.916849,9278073155,2,2024-08-15,700.0,110.0,Available,1,1,3
DNR01290,Sara Mathew,27,Male,AB+,Zone_B_Medical_College,8.581284,77.003355,9270963770,3,2025-04-16,456.0,156.0,Available,1,1,0
DNR01291,Diya Panicker,25,Male,O+,Zone_E_Community_Clinic,8.518113,76.843792,9256980036,6,2024-09-09,675.0,92.0,Temporarily Unavailable,1,1,1
DNR01292,Farhan Pandey,35,Male,A+,Zone_D_Cottage_Hospital,8.610444,76.864947,9143400463,1,2025-07-14,367.0,,Not Available,1,0,4
DNR01293,Isha Mishra,50,Male,A+,Zone_D_Cottage_Hospital,8.454249,76.883166,9167496657,3,2025-11-21,237.0,111.0,Temporarily Unavailable,1,0,3
DNR01294,Riya Sheikh,32,Female,B+,Zone_B_Medical_College,8.589603,76.865368,9817888322,2,2026-06-03,43.0,139.0,Temporarily Unavailable,0,0,4
DNR01295,Kavya Mathew,21,Female,O+,Zone_C_City_Hospital,8.498317,76.925258,9604308858,7,2025-06-14,397.0,203.0,Available,1,1,3
DNR01296,Jose Thomas,18,Female,O+,Zone_A_General_Hospital,8.493306,76.924786,9796348146,4,2026-06-06,40.0,95.0,Not Available,0,0,3
DNR01297,Rahul Kumar,31,Male,O+,Zone_E_Community_Clinic,8.487915,77.000232,9990826848,3,2024-10-06,648.0,136.0,Available,1,1,2
DNR01298,Saanvi Sen,34,Male,O+,Zone_C_City_Hospital,8.592962,76.937998,9684491424,4,2024-12-01,592.0,68.0,Temporarily Unavailable,1,0,4
DNR01299,Swati Reddy,43,Female,A+,Zone_D_Cottage_Hospital,8.550446,76.925637,9506431167,1,2024-09-15,669.0,,Temporarily Unavailable,1,1,4
DNR01300,Suresh Panicker,28,Female,O+,Zone_A_General_Hospital,8.582309,76.971752,9370138852,6,2025-02-02,529.0,125.0,Available,1,1,0
DNR01301,Ramesh Jain,39,Other,O-,Zone_B_Medical_College,8.496841,76.943894,9535769745,4,2025-02-03,528.0,60.0,Temporarily Unavailable,1,1,3
DNR01302,Vikram Sen,30,Female,AB+,Zone_C_City_Hospital,8.581398,76.937232,9951109462,8,2025-03-05,498.0,162.0,Available,1,1,4
DNR01303,Priya Yadav,40,Female,B+,Zone_E_Community_Clinic,8.556217,76.998315,9638843355,1,2026-07-10,6.0,,Not Available,0,0,0
DNR01304,Jessy Sharma,36,Female,A+,Zone_D_Cottage_Hospital,8.589131,76.92772,9346950710,3,2026-01-28,169.0,132.0,Temporarily Unavailable,1,1,4
DNR01305,Arjun Mathew,24,Female,O+,Zone_C_City_Hospital,8.526233,76.975475,9261319410,2,2025-12-12,216.0,163.0,Available,1,1,0
DNR01306,Diya Reddy,37,Female,B+,Zone_C_City_Hospital,8.502014,76.865764,9870197919,4,2024-11-07,616.0,96.0,Available,1,1,3
DNR01307,Maria Kumar,26,Female,B+,Zone_B_Medical_College,8.549376,76.833171,9970989978,1,2025-05-18,424.0,,Available,1,1,1
DNR01308,Amit Pandey,34,Male,B+,Zone_A_General_Hospital,8.525494,76.857591,9825022076,1,2025-03-10,493.0,,Available,1,1,1
DNR01309,Priya Joseph,30,Female,O+,Zone_B_Medical_College,8.492366,76.916494,9273136853,7,2024-11-19,604.0,128.0,Temporarily Unavailable,1,1,3
DNR01310,Ali Sen,18,Male,B+,Zone_D_Cottage_Hospital,8.467006,76.914694,9361639001,5,2026-06-24,22.0,134.0,Available,0,1,3
DNR01311,Aditya Sharma,46,Male,O+,Zone_E_Community_Clinic,8.448702,77.049293,9273011097,4,2024-11-17,606.0,154.0,Temporarily Unavailable,1,0,2
DNR01312,Ishaan Rao,42,Female,O+,Zone_E_Community_Clinic,8.456119,77.005498,9714469480,5,2026-06-06,40.0,144.0,Available,0,0,2
DNR01313,Rohan Menon,24,Female,B+,Zone_B_Medical_College,8.456288,76.862092,9293313837,2,2025-10-25,264.0,106.0,Not Available,1,0,3
DNR01314,Divya Ahmed,20,Male,O+,Zone_E_Community_Clinic,8.543955,77.066043,9784642175,7,2024-12-16,577.0,133.0,Available,1,1,0
DNR01315,Vivaan Yadav,35,Female,B+,Zone_C_City_Hospital,8.594756,77.067047,9332565413,2,2026-04-20,87.0,147.0,Available,0,1,0
DNR01316,Manoj Chandran,46,Female,O-,Zone_D_Cottage_Hospital,8.48965,76.87654,9617187507,5,2024-02-09,888.0,68.0,Temporarily Unavailable,1,1,3
DNR01317,Ananya Das,35,Male,A+,Zone_D_Cottage_Hospital,8.524513,76.851654,9253235987,2,2024-11-08,615.0,86.0,Available,1,1,1
DNR01318,Thomas Panicker,24,Female,A+,Zone_B_Medical_College,8.564812,76.865941,9808292450,3,2024-10-16,638.0,100.0,Available,1,1,4
DNR01319,Neha Gupta,42,Male,B+,Zone_B_Medical_College,8.49895,76.869814,9836147907,5,2024-07-05,741.0,110.0,Available,1,1,3
DNR01320,Amit Jain,50,Female,O+,Zone_D_Cottage_Hospital,8.48465,76.823068,9734147620,1,2024-11-13,610.0,,Temporarily Unavailable,1,1,1
DNR01321,Arjun Das,36,Male,A+,Zone_D_Cottage_Hospital,8.632971,76.874953,9241962842,4,2025-06-17,394.0,116.0,Available,1,1,4
DNR01322,Reyansh Nair,40,Female,O+,Zone_B_Medical_College,8.57515,76.860372,9641551915,3,2025-01-27,535.0,192.0,Available,1,1,4
DNR01323,Zara Fernandes,22,Male,B+,Zone_B_Medical_College,8.607509,76.87792,9203399810,4,2024-11-03,620.0,100.0,Available,1,0,4
DNR01324,Diya Joseph,25,Male,B+,Zone_E_Community_Clinic,8.552298,76.865946,9141915191,1,2024-11-09,614.0,,Available,1,0,1
DNR01325,Jessy Bose,18,Male,B+,Zone_E_Community_Clinic,8.500982,76.937929,9907865263,10,2025-02-16,515.0,69.0,Available,1,1,3
DNR01326,Krishna Pillai,33,Male,B-,Zone_D_Cottage_Hospital,8.522996,76.829579,9239939527,3,2024-09-09,675.0,108.0,Available,1,0,1
DNR01327,Anna Chandran,45,Female,AB+,Zone_E_Community_Clinic,8.559192,76.990348,9101288710,3,2024-03-21,847.0,167.0,Not Available,1,1,0
DNR01328,Anna Mishra,45,Male,A+,Zone_D_Cottage_Hospital,8.520767,76.937371,9551706031,3,2025-01-28,534.0,156.0,Available,1,1,3
DNR01329,Suresh Chatterjee,18,Female,A+,Zone_A_General_Hospital,8.444396,76.957412,9668886152,3,2024-08-01,714.0,174.0,Temporarily Unavailable,1,1,2
DNR01330,Deepak Das,43,Male,AB-,Zone_D_Cottage_Hospital,8.462702,76.916099,9925354925,5,2024-04-29,808.0,100.0,Available,1,1,3
DNR01331,Ramesh Sheikh,18,Male,A+,Zone_E_Community_Clinic,8.582997,77.054245,9896065791,5,2024-04-14,823.0,60.0,Temporarily Unavailable,1,1,0
DNR01332,Jose Mishra,25,Male,B+,Zone_E_Community_Clinic,8.379446,76.983028,9556865760,3,2026-04-07,100.0,72.0,Available,1,1,2
DNR01333,Ishaan Gupta,31,Male,O+,Zone_D_Cottage_Hospital,8.350131,76.817282,9349658808,4,2024-05-23,784.0,132.0,Available,1,1,3
DNR01334,Jose Chatterjee,29,Male,AB+,Zone_A_General_Hospital,8.59839,77.042411,9742411514,7,2025-09-29,290.0,196.0,Available,1,1,0
DNR01335,Jessy Varghese,42,Male,AB+,Zone_D_Cottage_Hospital,8.514077,76.88179,9302959775,5,2025-10-26,263.0,72.0,Available,1,1,3
DNR01336,Aarav Krishnan,45,Male,O+,Zone_A_General_Hospital,8.476073,76.95399,9661073732,3,2024-12-02,591.0,181.0,Available,1,0,3
DNR01337,Krishna Mathew,46,Male,B+,Zone_A_General_Hospital,8.471915,76.90064,9802813548,5,2025-06-27,384.0,111.0,Available,1,1,3
DNR01338,Kavya Krishnan,28,Male,B+,Zone_C_City_Hospital,8.492683,77.031987,9488984224,4,2025-05-24,418.0,81.0,Temporarily Unavailable,1,1,2
DNR01339,Reyansh Sharma,56,Male,O+,Zone_D_Cottage_Hospital,8.558135,76.727061,9728536453,4,2024-09-17,667.0,63.0,Available,1,1,1
DNR01340,Riya Gupta,49,Female,O+,Zone_E_Community_Clinic,8.553279,76.916584,9706310053,5,2025-05-09,433.0,132.0,Available,1,1,4
DNR01341,Suresh Chandran,23,Female,A+,Zone_C_City_Hospital,8.460347,77.021142,9526763137,3,2024-08-19,696.0,164.0,Temporarily Unavailable,1,0,2
DNR01342,Sara Iyer,37,Male,O+,Zone_D_Cottage_Hospital,8.601358,76.955429,9941586401,2,2024-12-28,565.0,152.0,Available,1,0,4
DNR01343,Nisha Joseph,34,Male,A+,Zone_B_Medical_College,8.556811,76.832917,9700322425,3,2025-07-02,379.0,158.0,Available,1,1,1
DNR01344,Nisha Joseph,28,Female,O+,Zone_C_City_Hospital,8.50833,76.857184,9720248205,5,2025-09-05,314.0,186.0,Available,1,1,1
DNR01345,Vikram Mishra,25,Female,O+,Zone_D_Cottage_Hospital,8.382369,76.866436,9248249943,7,2024-06-23,753.0,108.0,Available,1,1,3
DNR01346,Steven Chatterjee,35,Female,O+,Zone_A_General_Hospital,8.547296,76.784635,9346715058,4,2024-06-11,765.0,110.0,Available,1,1,1
DNR01347,Manoj Bose,38,Female,O-,Zone_B_Medical_College,8.58863,76.93607,9330272673,5,2026-04-05,102.0,177.0,Available,1,1,4
DNR01348,Neha Ahmed,31,Other,B+,Zone_C_City_Hospital,8.502183,76.928559,9691176704,8,2024-04-17,820.0,139.0,Available,1,1,3
DNR01349,Radha Krishnan,25,Male,B+,Zone_A_General_Hospital,8.551526,77.051174,9517796891,6,2026-02-02,164.0,137.0,Temporarily Unavailable,1,1,0
DNR01350,Muhammad Nair,27,Female,A+,Zone_A_General_Hospital,8.581192,76.836396,9256045217,7,2024-03-25,843.0,74.0,Temporarily Unavailable,1,1,1
DNR01351,Priya Jain,30,Male,O-,Zone_E_Community_Clinic,8.488381,76.990405,9194640346,7,2025-04-27,445.0,159.0,Available,1,1,2
